days_trending,publish_hour,publish_month,days_since_publish,view_count,like_count,comment_count,like_rate,comment_rate,engagement_rate,views_per_day,description_length,tag_count,duration_seconds,has_captions,made_for_kids,channel_subscriber_count,channel_video_count,channel_view_count,channel_age_days,title_length,title_word_count,title_has_number,title_has_question,title_has_exclamation,title_all_caps_word,title_has_brackets,title_emoji_count,region_encoded,publish_day_of_week_encoded,definition_encoded,license_encoded,default_language_encoded
2.0,14.0,4.0,1.0,1904905.0,72201.0,3261.0,0.037903,0.001712,0.039615,1904905.0,915.0,30.0,115.0,1,0,3030000.0,247036.0,2180451200.0,2491.0,64.0,13.0,1,0,0,1,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,12.0,4.0,1.0,22901.0,1856.0,423.0,0.081044,0.018471,0.099515,22901.0,829.0,30.0,921.0,0,0,47100.0,296.0,10403673.0,1669.0,90.0,14.0,1,0,0,1,0,0.0,4.0939393939393875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,5.0,1.0,107255.0,2362.0,453.0,0.022022,0.004224,0.026246,107255.0,51.0,0.0,1080.0,0,0,203000.0,595.0,66459596.0,823.0,56.0,11.0,1,0,0,1,0,0.0,4.006849315068493,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
6.0,12.0,4.0,1.0,965591.0,79804.0,107.0,0.082648,0.000111,0.082759,965591.0,1662.0,0.0,46.0,1,0,108000.0,875.0,155011508.0,1264.0,35.0,3.0,0,0,0,0,0,0.0,4.0939393939393875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,213069.0,22974.0,6860.0,0.107824,0.032196,0.14002,213069.0,2311.0,42.0,620.0,0,0,276000.0,39.0,34606400.0,354.0,21.0,4.0,1,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,13.0,5.0,1.0,51402.0,604.0,128.0,0.011751,0.00249,0.014241,51402.0,515.0,10.0,111.0,0,0,1290000.0,4952.0,1064683655.0,5184.0,31.0,4.0,1,0,0,1,1,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,14.0,5.0,1.0,81892.0,774.0,4.0,0.009451,4.9e-05,0.0095,81892.0,521.0,0.0,14968.0,0,0,47400.0,556.0,8812113.0,2971.0,11.0,3.0,1,0,0,1,0,0.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,18.0,5.0,1.0,84162.0,5674.0,619.0,0.067418,0.007355,0.074772,84162.0,1245.0,25.0,1213.0,0,0,2670000.0,4350.0,1510310889.0,6320.0,51.0,7.0,1,0,0,1,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,17.0,4.0,1.0,65046.0,4021.0,434.0,0.061818,0.006672,0.06849,65046.0,157.0,5.0,1206.0,0,0,1440000.0,671.0,202066109.0,5357.0,46.0,8.0,0,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,4.039855072462944
3.0,17.0,4.0,1.0,117428.0,4354.0,252.0,0.037078,0.0,0.037078,117428.0,590.0,0.0,11432.0,0,0,127000.0,445.0,23083141.0,2202.0,31.0,8.0,0,0,0,1,1,1.0,4.87037037037037,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
3.0,13.0,4.0,1.0,211651.0,5260.0,212.0,0.024852,0.001002,0.025854,211651.0,439.0,0.0,584.0,0,0,797000.0,1163.0,241591381.0,2974.0,40.0,7.0,1,1,0,1,0,0.0,4.0939393939393875,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,12.0,4.0,1.0,965591.0,79801.0,107.0,0.082645,0.000111,0.082756,965591.0,1662.0,0.0,46.0,1,0,108000.0,875.0,155011508.0,1264.0,35.0,3.0,0,0,0,0,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,4.0,25.0,132793.0,329.0,41.0,0.002478,0.000309,0.002786,5311.72,666.0,18.0,672.0,0,0,2640000.0,604.0,1360411832.0,1760.0,45.0,7.0,0,0,1,1,1,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,16.0,5.0,1.0,364903.0,14042.0,469.0,0.038481,0.001285,0.039767,364903.0,328.0,37.0,1309.0,0,0,5790000.0,661.0,1359604339.0,3991.0,36.0,6.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,15.0,4.0,1.0,92042.0,5042.0,264.0,0.054779,0.002868,0.057648,92042.0,1129.0,23.0,3533.0,0,0,583000.0,2926.0,157637355.0,4778.0,53.0,9.0,0,0,1,1,0,0.0,4.006849315068493,3.845890410958904,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,7.0,4.0,1.0,174876.0,13777.0,2349.0,0.078782,0.013432,0.092214,174876.0,480.0,0.0,158.0,0,0,65200.0,192.0,12183632.0,2128.0,40.0,6.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,4.070749073125882
2.0,13.0,4.0,1.0,45753.0,280.0,0.0,0.00612,0.0,0.00612,45753.0,394.0,19.0,14277.0,0,0,27400.0,176.0,5403511.0,1089.0,98.0,22.0,1,0,0,0,0,0.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,15.0,4.0,1.0,360465.0,18987.0,1275.0,0.052674,0.003537,0.056211,360465.0,80.0,0.0,615.0,0,0,1200000.0,1008.0,409829614.0,3816.0,11.0,2.0,0,0,0,0,0,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,277262.0,17527.0,1181.0,0.063215,0.00426,0.067474,277262.0,412.0,0.0,1489.0,0,0,727000.0,736.0,200068720.0,2944.0,20.0,2.0,0,0,0,0,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,17.0,4.0,1.0,171240.0,5173.0,256.0,0.030209,0.001495,0.031704,171240.0,589.0,0.0,786.0,0,0,8940000.0,1887.0,3455715805.0,2249.0,33.0,5.0,0,0,1,1,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,126.0,0.0,9065.0,1,0,0.0,0.0,0.0,0.0,10.0,2.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,11.0,5.0,1.0,29706.0,1073.0,69.0,0.036121,0.002323,0.038443,29706.0,647.0,0.0,871.0,0,0,1910000.0,3382.0,1162853879.0,3423.0,56.0,9.0,1,0,1,1,1,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,16.0,4.0,1.0,60403.0,1661.0,217.0,0.027499,0.003593,0.031091,60403.0,125.0,9.0,690.0,0,0,1100000.0,801.0,449647521.0,912.0,40.0,5.0,0,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,5.0,1.0,309417.0,4834.0,44.0,0.015623,0.000142,0.015765,309417.0,105.0,0.0,30491.0,0,0,268000.0,2497.0,89242768.0,5775.0,57.0,13.0,1,0,0,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,9.0,4.0,4.0,37771.0,296.0,62.0,0.007837,0.001641,0.009478,9442.75,628.0,0.0,123.0,0,0,7420.0,160.0,1146692.0,2234.0,36.0,6.0,1,0,0,1,1,0.0,4.006849315068493,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,14.0,4.0,1.0,97409.0,6410.0,1024.0,0.065805,0.010512,0.076317,97409.0,495.0,45.0,1001.0,0,0,998000.0,872.0,330378229.0,4578.0,41.0,9.0,0,0,0,1,0,1.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,4.039855072462944
2.0,17.0,4.0,1.0,145752.0,8754.0,867.0,0.060061,0.005948,0.066009,145752.0,971.0,0.0,3708.0,0,0,239000.0,44.0,9957405.0,3063.0,43.0,5.0,0,0,0,0,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,16.0,5.0,1.0,11656.0,446.0,38.0,0.038264,0.00326,0.041524,11656.0,254.0,21.0,2967.0,0,0,73300.0,47.0,2370548.0,3925.0,62.0,14.0,1,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,15.0,4.0,1.0,137065.0,9998.0,433.0,0.072943,0.003159,0.076103,137065.0,1005.0,13.0,3875.0,0,0,530000.0,161.0,115666778.0,4777.0,43.0,9.0,1,0,0,1,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,4.015784965387365
4.0,22.0,4.0,1.0,46619.0,168.0,10.0,0.003604,0.000215,0.003818,46619.0,596.0,28.0,8118.0,0,0,45000.0,99.0,23685354.0,309.0,97.0,22.0,1,0,0,1,0,0.0,4.87037037037037,3.963696369636964,3.985873919460257,3.9208677685950413,4.871733966745843
3.0,10.0,4.0,1.0,36866.0,598.0,1.0,0.016221,2.7e-05,0.016248,36866.0,1646.0,16.0,309.0,0,0,252000.0,756.0,153083165.0,1738.0,65.0,13.0,0,0,0,0,0,0.0,4.87037037037037,3.997315436241611,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,21.0,4.0,1.0,214526.0,8575.0,707.0,0.039972,0.003296,0.043267,214526.0,312.0,18.0,536.0,0,0,5480000.0,3927.0,2582608036.0,6034.0,38.0,7.0,1,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,17.0,5.0,1.0,170219.0,8673.0,652.0,0.050952,0.00383,0.054782,170219.0,306.0,16.0,863.0,0,0,8590000.0,4708.0,4428802774.0,5136.0,37.0,7.0,1,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,0.0,4.0,1.0,188612.0,3645.0,99.0,0.019325,0.000525,0.01985,188612.0,30.0,0.0,14543.0,0,0,343000.0,317.0,40364719.0,997.0,51.0,11.0,1,0,0,1,0,0.0,3.8533834586482403,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
2.0,8.0,5.0,1.0,70341.0,193.0,10.0,0.002744,0.000142,0.002886,70341.0,1134.0,16.0,556.0,0,0,2780.0,8.0,311992.0,5673.0,92.0,18.0,1,0,1,0,0,0.0,4.87037037037037,4.034257748776509,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,23.0,4.0,4.0,136648.0,186.0,2.0,0.001361,1.5e-05,0.001376,34162.0,2094.0,9.0,309.0,0,0,483.0,20.0,2967423.0,58.0,55.0,9.0,0,0,0,1,1,0.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,4.470476166046671
1.0,17.0,4.0,1.0,172077.0,3654.0,745.0,0.021235,0.004329,0.025564,172077.0,516.0,26.0,874.0,0,0,10000000.0,894.0,3133335896.0,634.0,33.0,6.0,0,0,0,1,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
6.0,14.0,4.0,2.0,256583.0,2710.0,41.0,0.010562,0.00016,0.010722,128291.5,880.0,24.0,14361.0,0,0,2230000.0,3595.0,704698907.0,2264.0,77.0,17.0,1,0,0,1,1,0.0,4.87037037037037,4.034257748776509,3.985873919460257,3.9208677685950413,4.871733966745843
2.0,11.0,4.0,1.0,174856.0,7942.0,448.0,0.04542,0.002562,0.047982,174856.0,1853.0,20.0,46.0,0,0,638000.0,204.0,251998668.0,3996.0,81.0,13.0,0,0,0,0,0,0.0,4.006849315068493,3.997315436241611,3.985873919460257,3.9208677685950413,3.587342254364554
2.0,9.0,4.0,1.0,13767.0,1794.0,180.0,0.130312,0.013075,0.143386,13767.0,464.0,7.0,224.0,0,0,13300.0,10.0,4370763.0,6038.0,37.0,7.0,0,0,0,0,1,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,4.0,3.0,208960.0,5910.0,191.0,0.028283,0.000914,0.029197,69653.33,460.0,4.0,117.0,0,0,13500.0,795.0,5699094931.0,3712.0,33.0,7.0,0,0,0,1,1,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,23.0,4.0,1.0,463683.0,18412.0,708.0,0.039708,0.001527,0.041235,463683.0,543.0,16.0,160.0,0,0,835000.0,2055.0,678079974.0,2172.0,52.0,7.0,0,0,0,0,1,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,11.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,40.0,0.0,9876.0,1,0,0.0,0.0,0.0,0.0,45.0,6.0,0,0,0,0,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
2.0,11.0,4.0,2.0,792172.0,12702.0,798.0,0.016034,0.001007,0.017042,396086.0,1643.0,28.0,1210.0,0,0,6620000.0,2916.0,4232858264.0,4764.0,47.0,9.0,0,0,0,0,0,2.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,18.0,4.0,1.0,114627.0,8227.0,844.0,0.071772,0.007363,0.079135,114627.0,1085.0,46.0,768.0,0,0,400000.0,81.0,47277300.0,1175.0,22.0,5.0,0,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8172387637992964
1.0,17.0,4.0,1.0,54345.0,4534.0,120.0,0.08343,0.002208,0.085638,54345.0,916.0,22.0,797.0,1,0,523000.0,483.0,99897737.0,3903.0,50.0,12.0,1,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,19.0,4.0,1.0,317915.0,3454.0,21.0,0.010865,6.6e-05,0.010931,317915.0,462.0,0.0,17674.0,0,0,206000.0,1781.0,103772301.0,2014.0,49.0,14.0,1,0,0,1,0,0.0,4.0939393939393875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
7.0,2.0,4.0,1.0,286037.0,3363.0,24.0,0.011757,8.4e-05,0.011841,286037.0,1336.0,13.0,18716.0,0,0,287000.0,2525.0,98953230.0,1150.0,48.0,13.0,1,0,0,1,0,0.0,3.8533834586482403,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
4.0,4.0,4.0,1.0,349480.0,2354.0,2.0,0.006736,6e-06,0.006741,349480.0,46.0,11.0,8.0,0,0,1550000.0,813.0,204108525.0,4506.0,20.0,3.0,0,0,0,0,0,0.0,4.87037037037037,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,16.0,5.0,1.0,88176.0,489.0,7.0,0.005546,7.9e-05,0.005625,88176.0,553.0,19.0,35081.0,0,0,61600.0,2787.0,26353521.0,1854.0,63.0,15.0,1,0,0,1,0,1.0,4.87037037037037,3.8980978260869565,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,15.0,5.0,1.0,177372.0,3260.0,342.0,0.018379,0.001928,0.020308,177372.0,104.0,0.0,649.0,0,0,552000.0,92.0,83567491.0,147.0,36.0,5.0,0,0,0,1,0,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
8.0,20.0,4.0,5.0,6042536.0,34431.0,2558.0,0.005698,0.000423,0.006121,1208507.2,1469.0,0.0,150.0,1,0,689000.0,2888.0,1393381612.0,7286.0,58.0,9.0,1,0,0,1,0,0.0,3.8533834586482403,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,5.0,5.0,1.0,82752.0,2567.0,916.0,0.03102,0.011069,0.04209,82752.0,144.0,20.0,1799.0,0,0,445000.0,257.0,87414031.0,302.0,22.0,5.0,1,0,0,1,0,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,20.0,4.0,1.0,241060.0,11114.0,1133.0,0.046105,0.0047,0.050805,241060.0,501.0,0.0,2255.0,0,0,186000.0,132.0,21128033.0,2696.0,31.0,6.0,0,1,0,1,0,0.0,4.109259259259259,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,5.0,1.0,822617.0,12309.0,2454.0,0.014963,0.002983,0.017946,822617.0,1676.0,19.0,762.0,0,0,11000000.0,1844.0,3698108200.0,1761.0,34.0,5.0,0,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,21.0,5.0,1.0,128606.0,6644.0,1453.0,0.051662,0.011298,0.06296,128606.0,2034.0,8.0,1098.0,0,0,528000.0,1690.0,207904289.0,3952.0,23.0,6.0,0,0,0,0,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,20.0,4.0,1.0,354319.0,17381.0,2282.0,0.049055,0.006441,0.055495,354319.0,439.0,21.0,1901.0,0,0,4500000.0,1749.0,1337587659.0,4190.0,43.0,6.0,0,0,0,0,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,21.0,4.0,1.0,257937.0,15300.0,1066.0,0.059317,0.004133,0.06345,257937.0,506.0,0.0,1056.0,0,0,25300000.0,3714.0,17057815667.0,5996.0,41.0,7.0,0,0,0,1,0,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,4.0,1.0,310772.0,13620.0,1129.0,0.043826,0.003633,0.047459,310772.0,333.0,8.0,770.0,0,0,3690000.0,828.0,853440409.0,4131.0,45.0,8.0,0,0,1,0,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,11.0,5.0,1.0,61307.0,2161.0,518.0,0.035249,0.008449,0.043698,61307.0,555.0,13.0,940.0,0,0,1480000.0,635.0,543486469.0,1141.0,41.0,7.0,0,0,0,1,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
2.0,16.0,4.0,1.0,60169.0,6284.0,682.0,0.104439,0.011335,0.115774,60169.0,581.0,10.0,1102.0,0,0,647000.0,1145.0,429720740.0,5066.0,30.0,5.0,0,0,0,0,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
2.0,12.0,4.0,1.0,269951.0,12457.0,724.0,0.046145,0.002682,0.048827,269951.0,1844.0,6.0,700.0,0,0,3610000.0,2054.0,928338598.0,4463.0,59.0,11.0,0,0,1,0,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,5.0,1.0,104014.0,7890.0,714.0,0.075855,0.006864,0.08272,104014.0,1298.0,13.0,4658.0,0,0,1920000.0,416.0,410910804.0,3002.0,55.0,9.0,0,0,0,0,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,22.0,4.0,1.0,432963.0,17080.0,1287.0,0.039449,0.002973,0.042422,432963.0,847.0,10.0,5462.0,0,0,10100000.0,2304.0,2163288981.0,5319.0,27.0,5.0,0,0,0,0,0,0.0,3.127344521224087,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,4.0,1.0,120525.0,8814.0,1637.0,0.07313,0.013582,0.086712,120525.0,80.0,0.0,2712.0,0,0,1200000.0,1007.0,409484106.0,3815.0,18.0,4.0,0,0,0,0,0,0.0,4.006849315068493,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,103976.0,6463.0,201.0,0.062159,0.001933,0.064092,103976.0,683.0,23.0,3878.0,0,0,1210000.0,1087.0,387811792.0,2390.0,48.0,9.0,0,0,0,0,0,0.0,4.006849315068493,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
2.0,18.0,4.0,1.0,167765.0,3997.0,517.0,0.023825,0.003082,0.026907,167765.0,484.0,13.0,1875.0,0,0,20900000.0,2282.0,8572599755.0,3675.0,36.0,8.0,1,0,1,1,0,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,5.0,1.0,281394.0,10115.0,307.0,0.035946,0.001091,0.037037,281394.0,351.0,35.0,1666.0,0,0,1370000.0,2014.0,473040836.0,3585.0,39.0,7.0,1,1,0,1,1,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,86867.0,2154.0,143.0,0.024797,0.001646,0.026443,86867.0,254.0,21.0,4623.0,0,0,70200.0,44.0,2063755.0,3922.0,65.0,15.0,1,0,0,1,1,0.0,4.006849315068493,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,4.0,1.0,5068.0,401.0,5.0,0.079124,0.000987,0.08011,5068.0,882.0,3.0,13866.0,0,0,734000.0,1634.0,528418123.0,2095.0,56.0,10.0,0,0,1,1,0,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,22.0,5.0,1.0,50589.0,4848.0,195.0,0.095831,0.003855,0.099686,50589.0,596.0,0.0,3935.0,0,0,542000.0,375.0,125658867.0,2669.0,24.0,4.0,1,0,0,1,0,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,17.0,4.0,1.0,46986.0,3546.0,369.0,0.075469,0.007853,0.083323,46986.0,556.0,0.0,1126.0,0,0,25300000.0,3712.0,17053204489.0,5993.0,47.0,9.0,0,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,4.0,1.0,8187.0,1214.0,97.0,0.148284,0.011848,0.160132,8187.0,592.0,5.0,1502.0,0,0,650000.0,4409.0,526362564.0,5553.0,32.0,5.0,1,0,0,0,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,4.039855072462944
2.0,23.0,4.0,1.0,421422.0,25544.0,2216.0,0.060614,0.005258,0.065872,421422.0,870.0,10.0,497.0,0,0,2700000.0,2302.0,1792569600.0,4259.0,33.0,6.0,0,0,1,1,0,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
2.0,19.0,4.0,1.0,266297.0,28195.0,2008.0,0.105878,0.00754,0.113418,266297.0,306.0,20.0,245.0,0,0,4690000.0,294.0,2943962256.0,4950.0,55.0,10.0,0,0,0,0,1,0.0,4.109259259259259,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,1.0,4.0,1.0,519065.0,7647.0,1336.0,0.014732,0.002574,0.017306,519065.0,1630.0,12.0,776.0,0,0,11000000.0,1841.0,3669776617.0,1757.0,36.0,7.0,0,0,1,1,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
4.0,15.0,4.0,1.0,635825.0,27521.0,1895.0,0.043284,0.00298,0.046264,635825.0,1019.0,11.0,103.0,0,0,1180000.0,679.0,303118662.0,815.0,80.0,14.0,0,0,0,0,0,0.0,4.0939393939393875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,18.0,4.0,1.0,323122.0,31383.0,2423.0,0.097124,0.007499,0.104623,323122.0,1012.0,18.0,482.0,0,0,548000.0,185.0,68918349.0,1873.0,22.0,5.0,1,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,5.0,1.0,112357.0,6400.0,545.0,0.056961,0.004851,0.061812,112357.0,426.0,38.0,1228.0,0,0,136000.0,548.0,43003305.0,2747.0,31.0,5.0,0,0,0,1,1,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,102959.0,3550.0,457.0,0.03448,0.004439,0.038918,102959.0,525.0,19.0,2287.0,0,0,20900000.0,2279.0,8568251456.0,3673.0,41.0,9.0,1,0,1,1,0,0.0,4.006849315068493,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,5.0,1.0,240480.0,15806.0,932.0,0.065727,0.003876,0.069602,240480.0,1873.0,28.0,1884.0,0,0,2950000.0,1236.0,1495752833.0,5375.0,60.0,12.0,1,0,0,0,0,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,23.0,4.0,1.0,253794.0,5654.0,583.0,0.022278,0.002297,0.024575,253794.0,564.0,24.0,977.0,0,0,10000000.0,899.0,3143293657.0,637.0,25.0,4.0,0,0,0,1,0,0.0,4.006849315068493,3.997315436241611,3.985873919460257,3.9208677685950413,3.8413685847589423
3.0,8.0,4.0,1.0,3202287.0,178631.0,8577.0,0.055782,0.002678,0.058461,3202287.0,148.0,7.0,151.0,1,0,25000000.0,421.0,4603755572.0,3287.0,30.0,6.0,0,0,0,0,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,5.0,1.0,573320.0,6060.0,9.0,0.01057,1.6e-05,0.010586,573320.0,87.0,5.0,22245.0,0,0,305000.0,2358.0,179764374.0,1564.0,70.0,19.0,1,0,0,1,0,0.0,4.006849315068493,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,246920.0,12411.0,1945.0,0.050263,0.007877,0.05814,246920.0,1018.0,0.0,10624.0,0,0,1140000.0,974.0,705656891.0,1844.0,32.0,6.0,1,0,0,1,0,0.0,4.109259259259259,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,118.0,0.0,8166.0,1,0,0.0,0.0,0.0,0.0,20.0,4.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,4.0,1.0,119681.0,6236.0,232.0,0.052105,0.001938,0.054044,119681.0,806.0,31.0,876.0,1,0,940000.0,628.0,1178173077.0,4193.0,36.0,5.0,0,0,0,1,0,0.0,4.006849315068493,3.997315436241611,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,10.0,4.0,3.0,6440.0,128.0,0.0,0.019876,0.0,0.019876,2146.67,469.0,2.0,235.0,0,0,11000.0,242.0,7157449.0,1788.0,17.0,4.0,0,0,0,0,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,20.0,4.0,5.0,6042536.0,34431.0,2558.0,0.005698,0.000423,0.006121,1208507.2,1469.0,0.0,150.0,1,0,689000.0,2888.0,1393381612.0,7286.0,58.0,9.0,1,0,0,1,0,0.0,4.006849315068493,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
6.0,14.0,3.0,32.0,8155652.0,49004.0,2877.0,0.006009,0.000353,0.006361,254864.12,862.0,31.0,134.0,1,0,33200000.0,8972.0,11069691774.0,5030.0,33.0,6.0,0,0,0,0,0,0.0,3.8533834586482403,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,0.0,5.0,1.0,593343.0,112405.0,12911.0,0.189444,0.02176,0.211203,593343.0,298.0,21.0,203.0,1,0,7830000.0,141.0,4573573516.0,3300.0,46.0,9.0,0,0,0,0,1,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,4.0967679153443575
